timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:00:16.164,16.164,256,0,76.2998790810157,99,0,196,135,253,1080
00:00:16.211,16.211,257,0,76.6626360338573,100,0,193,135,253,1080
00:00:16.270,16.27,257,0,75.6952841596131,112,0,201,135,253,1080
00:00:16.323,16.323,258,0,77.26723095526,100,0,188,135,253,1080
00:00:16.376,16.376,257,0,77.26723095526,100,0,188,135,253,1080
00:00:16.429,16.429,257,0,77.6299879081016,100,0,185,135,253,1080
00:00:16.482,16.482,258,0,78.2345828295042,100,0,180,135,253,1080
00:00:16.534,16.534,257,0,77.9927448609432,101,0,182,135,253,1080
00:00:16.587,16.587,257,0,78.1136638452237,102,0,181,135,253,1080
00:00:16.640,16.64,258,0,78.3555018137848,101,0,179,135,253,1080
00:00:16.693,16.693,256,0,78.5973397823458,101,0,177,135,253,1080
00:00:16.746,16.746,257,0,78.7182587666264,102,0,176,135,253,1080
00:00:16.799,16.799,258,0,79.4437726723096,101,0,170,135,253,1080
00:00:16.852,16.852,258,0,79.8065296251511,103,0,167,135,253,1080
00:00:16.905,16.905,257,0,80.4111245465538,103,0,162,135,253,1080
00:00:16.957,16.957,257,0,81.0157194679565,103,0,157,135,253,1080
00:00:17.010,17.01,258,0,81.0157194679565,104,0,157,135,253,1080
00:00:17.063,17.063,258,0,81.2575574365175,104,0,155,135,253,1080
00:00:17.116,17.116,258,0,81.9830713422007,103,0,149,135,253,1080
00:00:17.175,17.175,258,0,82.2249093107618,105,0,147,135,253,1080
00:00:17.235,17.235,256,0,82.3458282950423,106,0,146,135,253,1080
00:00:17.288,17.288,258,0,82.3458282950423,106,0,146,135,253,1080
00:00:17.347,17.347,257,0,82.7085852478839,105,0,143,135,253,1080
00:00:17.400,17.4,257,0,82.950423216445,104,0,141,135,253,1080
00:00:17.453,17.453,257,0,83.0713422007255,107,0,140,135,253,1080
00:00:17.506,17.506,257,0,83.3131801692866,105,0,138,135,253,1080
00:00:17.559,17.559,258,0,83.4340991535671,106,0,137,135,253,1080
00:00:17.612,17.612,257,0,83.6759371221282,106,0,135,135,253,1080
